year,month,state,sectorName,customers,price,revenue,sales
2009,6,MO,residential,2685017,9.91,300.2682,3029.2261
2009,6,MT,commercial,100310,8.52,33.56907,393.93988
2009,6,MT,industrial,7486,5.37,21.21853,395.38932
2009,6,MT,residential,465407,9.49,29.50885,310.94373
2009,6,NE,all sectors,1010963,7.85,181.15624,2308.92617
2009,6,NE,commercial,153891,7.89,63.08295,799.70187
2009,6,NE,residential,798571,9.89,70.10735,708.802
2009,6,NV,transportation,17,10.79,0.08209,0.761
2009,6,AL,commercial,354697,10.47,216.03538,2062.59226
2009,6,AL,residential,2127822,11.24,326.55992,2905.74169
2009,6,AK,all sectors,318932,15.52,73.04179,470.70977
2009,6,AL,all sectors,2491912,9.66,703.35757,7281.39152
2009,6,VA,commercial,407785,8.27,351.64054,4254.03102
2009,6,VA,residential,3184437,11.16,416.07895,3729.43686
2009,6,WA,all sectors,3182865,6.4,430.89146,6731.54253
2009,6,WA,commercial,349774,6.88,167.90052,2441.91985
2009,6,WA,industrial,32665,4.06,78.18923,1927.7896
2009,6,WV,all sectors,1013170,6.63,150.96313,2278.08048
2009,6,WV,industrial,12212,5.44,45.59732,838.37361
2009,6,WV,residential,864230,7.97,61.45631,771.33684
2009,6,WI,commercial,335919,9.9,188.61758,1905.69369
2009,6,WI,industrial,5152,7.13,134.56628,1888.38767
2009,6,WY,all sectors,323771,6.09,79.54832,1306.05072
2009,6,WY,commercial,59508,7.41,25.23855,340.53044
2009,6,WY,residential,254964,9.28,15.27821,164.7155
2009,6,MA,all sectors,6963982,15.9,1442.95465,9073.81718
2009,6,MA,industrial,29278,13.64,297.08914,2177.89849
2009,6,MA,residential,6130349,18.05,585.15545,3241.97669
2009,6,PA,all sectors,17829757,13.48,3879.52697,28781.20657
2009,6,PA,commercial,2207598,14.06,1887.0868,13426.34372
2009,6,PA,residential,15572165,15.59,1497.71362,9607.88663
2009,6,PA,transportation,43,12.64,41.11845,325.33456
2009,6,IL,all sectors,21983127,9.21,4227.82478,45918.86187
2009,6,IL,industrial,64134,6.88,1033.9995,15019.6342
2009,6,IL,residential,19531519,11.41,1710.98203,14994.75011
2009,6,MO,all sectors,10461976,8.29,1939.1915,23398.75555
2009,6,MO,commercial,1354758,8.13,701.13869,8620.60799
2009,6,MO,industrial,115010,6.13,398.76893,6509.98027
2009,6,FL,all sectors,29318239,9.99,6919.53064,69245.01383
2009,6,FL,commercial,3540906,9.61,2628.11176,27357.40565
2009,6,FL,residential,25697466,11.53,3492.90762,30292.9481
2009,6,FL,transportation,35,9.04,10.52475,116.46428
2009,6,AL,commercial,1330614,9.37,702.41363,7500.39442
2009,6,AL,industrial,25980,6.36,545.33089,8571.97132
2009,6,AL,residential,7991136,9.94,986.42201,9925.36458
2009,6,TX,all sectors,16750979,9.14,4346.77004,47551.57025
2009,6,TX,commercial,2140919,9.09,1428.50384,15710.17833
2009,6,TX,residential,14407829,11.19,2141.66238,19139.10456
2009,6,CO,commercial,1316504,8.83,689.49963,7810.94508
2009,6,CO,industrial,86939,6.39,403.49778,6312.24438
2009,6,CO,transportation,26,8.63,0.56,6.49016
2009,6,CO,transportation,1,7.81,0.254,3.251
2009,6,DE,transportation,0,0,0,0
2009,6,DC,transportation,1,10.97,3.19699,29.15623
2009,6,WA,transportation,4,6.15,0.007,0.11382
2009,6,WV,transportation,1,6.18,0.00964,0.15616
2009,6,WI,transportation,0,0,0,0
2009,6,WY,transportation,0,0,0,0
2009,6,MO,transportation,2,8.1,0.266,3.282
2009,6,TX,transportation,28,9.66,0.67898,7.02813
2009,6,MA,commercial,374274,15.68,218.49274,1393.68613
2009,6,MA,transportation,1,5.55,1.4863,26.79849
2009,6,MI,residential,4271874,12.42,314.87885,2535.82906
2009,6,MN,commercial,273358,8.4,155.99791,1858.07349
2009,6,MS,all sectors,1475959,9.09,366.59589,4032.93548
2009,6,MS,transportation,0,0,0,0
2009,6,MO,industrial,9019,6.36,76.50793,1202.50131
2009,6,MT,all sectors,573203,7.66,84.29645,1100.27293
2009,6,MT,transportation,0,0,0,0
2009,6,NE,industrial,58501,5.99,47.96594,800.4223
2009,6,NE,transportation,0,0,0,0
2009,6,NV,all sectors,1211138,10.27,312.75931,3045.27939
2009,6,NV,commercial,153603,10.4,81.54711,784.06649
2009,6,NV,industrial,3852,8.25,88.94596,1077.79
2009,6,NV,residential,1053666,12.02,142.18416,1182.6619
2009,6,NY,transportation,23,14.03,31.95,227.70853
2009,6,NC,transportation,1,6.75,0.03931,0.58232
2009,6,OK,transportation,0,0,0,0
2009,6,OR,all sectors,1884049,7.46,264.13619,3540.08462
2009,6,OR,commercial,235852,7.55,99.04414,1312.21966
2009,6,OR,industrial,26389,5.47,53.81224,984.02453
2009,6,OR,residential,1621750,8.95,111.15333,1242.00825
2009,6,OR,transportation,58,6.9,0.12648,1.83218
2009,6,PA,all sectors,5943002,9.98,1128.07964,11306.36241
2009,6,PA,commercial,679875,9.79,377.88124,3858.32765
2009,6,PA,industrial,27436,7.62,272.68648,3577.95405
2009,6,PA,residential,5235677,12.44,472.23143,3797.01759
2009,6,PA,transportation,14,7.23,5.28049,73.06312
2009,6,RI,all sectors,485019,14.92,86.79236,581.70477
2009,6,RI,commercial,55996,14.39,42.22624,293.36134
2009,6,RI,industrial,1995,12.9,10.39129,80.52591
2009,6,RI,residential,427028,16.44,34.17483,207.81751
2009,6,RI,transportation,0,0,0,0
2009,6,SC,all sectors,2434403,8.59,598.88763,6975.53985
2009,6,SC,industrial,4517,5.9,134.19625,2275.13063
2009,6,SC,residential,2084392,10.6,285.09199,2690.08591
2009,6,SC,transportation,0,0,0,0
2009,6,SD,all sectors,434438,7.67,63.56775,828.95987
2009,6,SD,commercial,65563,7.39,25.38834,343.42939
2009,6,SD,industrial,3441,5.7,10.9534,192.06398
2009,6,SD,residential,365434,9.28,27.226,293.46651
2009,6,SD,transportation,0,0,0,0
2009,6,TN,all sectors,3153710,8.87,691.34077,7790.44013
2009,6,AK,commercial,47348,15.25,33.03076,216.66561
2009,6,AK,transportation,0,0,0,0
2009,6,AZ,industrial,7281,7.14,65.38553,915.72512
2009,6,AR,commercial,178251,7.56,79.11629,1047.15884
2009,6,CA,all sectors,14998213,14.13,3112.776,22028.05018
2009,6,CA,residential,13096466,14.77,1054.88993,7141.05837
2009,6,CO,industrial,15103,6.43,72.05232,1121.1295
2009,6,CT,commercial,143044,16.85,185.82787,1102.7763
2009,6,CT,transportation,2,11.36,1.51955,13.371
2009,6,DE,industrial,1250,9.14,20.19974,220.95254
2009,6,DC,industrial,1,7.7,1.77331,23.03248
2009,6,FL,commercial,1128292,10.57,867.74511,8212.88231
2009,6,NH,residential,593700,16.6,50.22615,302.6051
2009,6,NH,transportation,0,0,0,0
2009,6,NJ,all sectors,3928880,15.49,994.46798,6420.16822
2009,6,NJ,commercial,488275,15.28,523.27592,3424.51663
2009,6,NJ,industrial,13883,12.37,87.14516,704.45845
2009,6,NJ,residential,3426716,16.77,380.15894,2266.63024
2009,6,NJ,transportation,6,15.83,3.88796,24.5629
2009,6,NM,all sectors,988294,8.33,154.86349,1860.03061
2009,6,NM,commercial,136057,8.66,68.39779,790.13455
2009,6,NM,industrial,6899,5.87,31.53224,537.52428
2009,6,NM,residential,845338,10.32,54.93346,532.37178
2009,6,NM,transportation,0,0,0,0
2009,6,NY,all sectors,7957875,15.89,1756.97936,11054.67594
2009,6,NY,commercial,1039448,16.05,985.92965,6143.49944
2009,6,NH,all sectors,689757,15.42,122.67222,795.52714
2009,6,NH,commercial,92853,14.91,51.97336,348.47987
2009,6,NH,industrial,3204,14.17,20.47271,144.44217
2009,6,AL,industrial,9393,6.95,160.76227,2313.05758
2009,6,FL,residential,8525447,12.23,1301.7569,10647.83175
2009,6,GA,commercial,547770,9.23,390.81017,4234.34826
2009,6,GA,transportation,1,8.04,1.24449,15.48516
2009,6,HI,industrial,685,16.03,51.03646,318.3308
2009,6,ID,all sectors,785949,6.93,123.52482,1783.25918
2009,6,ID,residential,658421,8.35,44.41652,531.89627
2009,6,IL,industrial,5917,7,240.90051,3443.12248
2009,6,IN,all sectors,3090205,7.74,637.35779,8232.34227
2009,6,IN,residential,2730713,9.78,260.24337,2661.3843
2009,6,IA,industrial,7347,5.47,90.53227,1656.08499
2009,6,KS,commercial,219609,8.3,119.10584,1435.13432
2009,6,KS,residential,1209517,10.04,135.46306,1349.83626
2009,6,KY,industrial,6932,5.18,151.05006,2917.12772
2009,6,LA,commercial,270415,6.88,143.41876,2085.56035
2009,6,LA,transportation,24,8.12,0.06448,0.79402
2009,6,ME,industrial,2867,9.64,23.1962,240.67535
2009,6,MD,commercial,242484,11.88,313.40372,2637.42035
2009,6,NY,residential,6909772,18.21,645.32326,3544.2388
2009,6,NC,industrial,11462,5.96,138.51516,2324.56774
2009,6,ND,all sectors,382535,7.18,63.98071,891.47356
2009,6,ND,residential,322204,8.87,22.75551,256.63524
2009,6,ND,transportation,0,0,0,0
2009,6,OH,industrial,21092,7.27,286.2961,3939.73676
2009,6,OH,transportation,2,13.4,0.33335,2.48832
2009,6,OK,industrial,17844,4.98,62.3819,1251.81658
2009,6,TN,commercial,458161,9.64,238.95886,2478.49931
2009,6,TN,industrial,2048,7.05,147.9905,2097.91034
2009,6,TN,residential,2693500,9.47,304.3754,3213.87848
2009,6,TN,transportation,1,10.53,0.01601,0.152
2009,6,TX,all sectors,11057066,10.27,3239.08174,31525.78908
2009,6,TX,commercial,1425040,10.06,1074.96857,10682.22762
2009,6,TX,industrial,132113,6.74,540.4255,8017.14203
2009,6,TX,residential,9499911,12.66,1623.07717,12820.21651
2009,6,TX,transportation,2,9.84,0.61049,6.20293
2009,6,UT,all sectors,1058109,7.51,160.2453,2133.61758
2009,6,UT,commercial,118057,7.83,64.57053,824.52256
2009,6,UT,industrial,9568,5.7,38.64512,678.14821
2009,6,UT,residential,930476,9.04,56.80574,628.46866
2009,6,UT,transportation,8,9.04,0.22391,2.47816
2009,6,VT,all sectors,358395,12.7,54.67747,430.59896
2009,6,VT,commercial,50020,13.02,20.99721,161.27878
2009,6,VT,industrial,225,9.11,10.65315,116.90471
2009,6,VT,residential,308150,15.11,23.02712,152.41547
2009,6,VT,transportation,0,0,0,0
2009,6,VA,all sectors,3597534,9.23,867.24596,9399.51101
2009,6,VA,industrial,5311,7.01,98.06044,1399.17314
2009,6,VA,transportation,1,8.69,1.46603,16.87
2009,6,WA,residential,2800422,7.82,184.79472,2361.71926
2009,6,WV,commercial,136727,6.57,43.89985,668.21388
2009,6,WI,all sectors,2926109,9.77,531.05788,5437.17533
2009,6,WI,residential,2585038,12.65,207.87402,1643.09397
2009,6,WY,industrial,9299,4.87,39.03156,800.80478
2009,6,MA,commercial,804352,15.43,557.70421,3613.7725
2009,6,MA,transportation,3,7.48,3.00585,40.1695
2009,6,PA,industrial,49951,8.37,453.60809,5421.64167
2009,6,IL,commercial,2387466,9.32,1479.01997,15863.77902
2009,6,IL,transportation,8,9.39,3.82328,40.69853
2009,6,MO,residential,8992206,10.15,839.01788,8264.88529
2009,6,FL,industrial,79832,6.87,787.98651,11478.19581
2009,6,AL,all sectors,9347731,8.59,2234.18254,25997.88231
2009,6,AL,transportation,1,10.53,0.01601,0.152
2009,6,TX,industrial,202203,6.11,775.92484,12695.25923
2009,6,CO,all sectors,10256654,8.76,1918.24071,21909.65882
2009,6,CO,residential,8853185,10.6,824.6833,7779.9792
2009,6,AL,transportation,0,0,0,0
2009,6,MI,transportation,1,11.53,0.043,0.373
2009,6,MN,transportation,1,7.73,0.139,1.799
2009,6,MO,transportation,1,8.56,0.127,1.483
2009,6,HI,transportation,0,0,0,0
2009,6,ID,transportation,0,0,0,0
2009,6,IN,transportation,1,9.25,0.15284,1.65192
2009,6,IA,transportation,0,0,0,0
2009,6,KS,transportation,0,0,0,0
2009,6,KY,transportation,0,0,0,0
2009,6,ME,transportation,0,0,0,0
2009,6,AZ,transportation,0,0,0,0
2009,6,AR,transportation,2,12.86,0.00401,0.03117
2009,7,AL,all sectors,2491240,9.07,765.26122,8437.90342
2009,7,AL,commercial,352623,10.23,215.6483,2108.88625
2009,7,AL,industrial,9437,5.84,158.27401,2709.07188
2009,7,AL,residential,2129180,10.81,391.33891,3619.94529
2009,7,AL,transportation,0,0,0,0
2009,7,AK,all sectors,319534,15.67,75.70531,483.18069
2009,7,AK,commercial,47617,14.86,33.49376,225.38774
2009,7,AK,industrial,1560,14.28,15.90851,111.41965
2009,7,AK,residential,270357,17.97,26.30304,146.3733
2009,7,AK,transportation,0,0,0,0
2009,7,AZ,all sectors,2841923,10.38,861.98205,8303.8034
2009,7,AZ,commercial,299462,10.07,299.1553,2969.58297
2009,7,AZ,industrial,7245,7.4,75.54255,1020.95772
2009,7,AZ,residential,2535216,11.3,487.28419,4313.26271
2009,7,AZ,transportation,0,0,0,0
2009,7,AR,all sectors,1532091,8.02,356.43475,4442.94229
2009,7,AR,commercial,177840,7.93,91.21637,1149.69922
2009,7,AR,industrial,37210,6.17,84.11921,1362.94838
2009,7,AR,residential,1317039,9.38,181.09489,1930.26224
2009,7,AR,transportation,2,13.19,0.00428,0.03244
2009,7,CA,all sectors,15045987,15,3661.22842,24414.20538
2009,7,CA,commercial,1837297,15.67,1774.69956,11326.1343
2009,7,CA,industrial,76643,12,518.78038,4322.63282
2009,7,CA,residential,13131552,15.66,1361.00358,8689.81375
2009,7,CA,transportation,495,8.92,6.7449,75.62451
2009,7,CO,all sectors,2475827,8.83,419.23099,4746.90852
2009,7,CO,commercial,349475,8.83,158.06606,1790.23454
2009,7,CO,industrial,15061,6.81,87.10879,1279.18751
2009,7,CO,residential,2111290,10.38,173.74014,1673.97747
2009,7,CO,transportation,1,9.01,0.316,3.509
2009,7,CT,all sectors,1606285,18.07,473.92879,2623.19065
2009,7,IL,residential,5057908,10.97,452.69881,4128.30902
2009,7,IL,transportation,4,8.67,3.17619,36.63903
2009,7,IN,all sectors,3090696,7.77,653.54758,8408.56169
2009,7,IN,commercial,341444,8.42,172.74697,2051.6908
2009,7,IN,industrial,18267,5.89,206.25328,3502.76093
2009,7,MI,commercial,522817,9.63,320.62213,3329.48021
2009,7,MI,industrial,13679,7.28,154.15946,2116.84714
2009,7,MI,residential,4265262,12.14,352.29257,2901.58104
2009,7,MI,transportation,1,12.3,0.038,0.309
2009,7,MN,all sectors,2577339,8.82,474.24001,5376.82702
2009,7,ME,commercial,88182,12.21,44.0577,360.84607
2009,7,ME,industrial,2866,9.76,24.04571,246.34513
2009,7,ME,residential,697148,15.49,56.24789,363.0087
2009,7,ME,transportation,0,0,0,0
2009,7,MD,all sectors,2438278,13.54,781.88576,5774.99554
2009,7,MD,commercial,242513,12.08,339.1574,2808.56288
2009,7,MD,industrial,8769,10.01,45.49678,454.35003
2009,7,MD,residential,2186991,15.9,392.25267,2466.3255
2009,7,MD,transportation,5,10.88,4.9789,45.75712
2009,7,MA,all sectors,3053593,15.35,703.57899,4583.5907
2009,7,MA,commercial,374448,15.2,237.76332,1564.30021
2009,7,SC,commercial,344822,8.77,186.88074,2131.02185
2009,7,SC,industrial,4535,5.91,126.40627,2139.25214
2009,7,SC,residential,2087510,10.53,349.13039,3316.85267
2009,7,SC,transportation,0,0,0,0
2009,7,SD,all sectors,438967,7.74,70.03139,904.27658
2009,7,SD,commercial,66998,7.45,27.26021,366.15151
2009,7,SD,industrial,3449,5.68,11.57433,203.61107
2009,7,IN,residential,2730984,9.62,274.39849,2852.54004
2009,7,IN,transportation,1,9.48,0.14885,1.56992
2009,7,IA,all sectors,1548037,8.82,328.84254,3726.35792
2009,7,IA,commercial,216516,8.95,90.8787,1015.08274
2009,7,IA,industrial,7357,6.5,94.52511,1454.04879
2009,7,IA,residential,1324164,11.41,143.43874,1257.2264
2009,7,IA,transportation,0,0,0,0
2009,7,KS,all sectors,1457602,8.3,316.5168,3812.45145
2009,7,KS,commercial,218372,8.07,114.33009,1416.40011
2009,7,KS,industrial,23510,6.1,55.87119,915.48261
2009,7,KS,residential,1215720,9.88,146.31552,1480.56874
2009,7,KS,transportation,0,0,0,0
2009,7,KY,all sectors,2223006,7.11,507.28375,7131.09286
2009,7,KY,commercial,293014,7.99,136.59508,1708.6037
2009,7,KY,industrial,7056,5.43,162.5068,2991.90781
2009,7,NM,all sectors,987888,8.55,179.44267,2097.89842
2009,7,NM,commercial,136063,8.64,73.11423,846.04238
2009,7,KY,residential,1922936,8.57,208.18187,2430.58135
2009,7,KY,transportation,0,0,0,0
2009,7,LA,all sectors,2240990,6.98,562.51086,8057.53196
2009,7,NM,industrial,6898,6.02,35.29538,586.02965
2009,7,NM,residential,844927,10.67,71.03306,665.82639
2009,7,NM,transportation,0,0,0,0
2009,7,NY,all sectors,7960438,16.48,2071.94211,12570.16389
2009,7,NY,commercial,1037184,16.46,1130.01448,6866.35934
2009,7,NY,industrial,8526,9.1,102.55849,1126.66119
2009,7,NY,residential,6914705,18.65,802.79818,4305.00216
2009,7,NY,transportation,23,13.44,36.57096,272.1412
2009,7,NC,all sectors,4835029,8.8,1096.68623,12466.88457
2009,7,NC,commercial,645208,8.09,360.85883,4461.89454
2009,7,NC,industrial,11476,6.2,125.07884,2017.20851
2009,7,NC,residential,4178344,10.2,610.70872,5987.17389
2009,7,NC,transportation,1,6.56,0.03983,0.60764
2009,7,ND,all sectors,383249,7.14,67.53406,945.89306
2009,7,ND,commercial,57839,7.19,26.28776,365.48306
2009,7,ND,industrial,2642,5.56,17.34667,312.08897
2009,7,ND,residential,322768,8.91,23.89963,268.32104
2009,7,ND,transportation,0,0,0,0
2009,7,OH,all sectors,5506693,9.58,1181.73686,12333.52791
2009,7,MN,commercial,274258,8.59,165.55534,1928.01812
2009,7,MN,industrial,10772,6.83,113.74659,1664.79225
2009,7,MN,residential,2292308,10.93,194.79708,1782.19665
2009,7,MN,transportation,1,7.75,0.141,1.82
2009,7,MS,all sectors,1476446,8.85,426.74098,4820.80777
2009,7,MS,commercial,222835,9.25,120.84031,1307.0206
2009,7,MS,industrial,8031,6.39,86.65265,1356.85687
2009,7,MS,residential,1245580,10.16,219.24802,2156.9303
2009,7,MS,transportation,0,0,0,0
2009,7,MO,all sectors,3062681,8.61,638.85129,7420.82307
2009,7,MO,commercial,368675,8.21,229.16791,2791.30116
2009,7,MO,industrial,9020,6.34,77.87213,1229.02034
2009,7,MO,residential,2684985,9.76,331.67026,3398.82058
2009,7,MO,transportation,1,8.39,0.141,1.681
2009,7,LA,commercial,269708,7.32,169.45702,2315.06255
2009,7,LA,industrial,18729,4.9,104.42652,2130.19571
2009,7,SD,residential,368520,9.33,31.19685,334.51399
2009,7,SD,transportation,0,0,0,0
2009,7,TN,all sectors,3156564,8.59,768.96714,8950.35803
2009,7,TN,commercial,458403,9.39,253.55534,2700.14406
2009,7,TN,industrial,2063,6.69,144.91994,2167.60623
2009,7,TN,residential,2696097,9.07,370.47685,4082.45075
2009,7,TN,transportation,1,9.56,0.01501,0.157
2009,7,TX,all sectors,11079583,10.02,3690.11897,36817.13544
2009,7,TX,commercial,1430003,9.48,1141.15482,12037.83303
2009,7,TX,industrial,130059,6.23,524.3124,8418.62831
2009,7,TX,residential,9519519,12.38,2024.01614,16354.21885
2009,7,TX,transportation,2,9.85,0.63561,6.45526
2009,7,UT,all sectors,1058079,7.49,210.53744,2809.23308
2009,7,UT,commercial,117815,7.42,75.01815,1010.75599
2009,7,UT,industrial,9576,5.49,41.93166,764.32009
2009,7,UT,residential,930680,9.05,93.35132,1031.43871
2009,7,UT,transportation,8,8.69,0.2363,2.71829
2009,7,VT,all sectors,357955,12.7,59.20157,466.32109
2009,7,VT,commercial,50115,12.94,22.67655,175.22886
2009,7,VT,industrial,225,9.05,10.51025,116.11632
2009,7,VT,residential,307615,14.87,26.01477,174.97591
2009,7,VT,transportation,0,0,0,0
2009,7,VA,all sectors,3598476,8.92,882.64645,9890.12415
2009,7,VA,commercial,406973,7.76,328.84103,4239.40732
2009,7,VA,industrial,5326,6.55,98.24043,1500.31384
2009,7,VA,residential,3186176,10.99,454.16526,4133.80399
2009,7,VA,transportation,1,8.43,1.39972,16.599
2009,7,WA,all sectors,3202100,6.47,445.39177,6889.04745
2009,7,WA,commercial,352992,6.83,167.26453,2449.60945
2009,7,WA,industrial,32785,4.44,89.59706,2018.24864
2009,7,WA,residential,2816319,7.79,188.52278,2421.06233
2009,7,WA,transportation,4,5.84,0.00741,0.12704
2009,7,WV,all sectors,1013572,6.52,153.55357,2355.3882
2009,7,WV,commercial,136811,6.49,43.44057,669.5777
2009,7,SC,all sectors,2436867,8.73,662.4174,7587.12667
2009,7,OH,commercial,613500,9.92,392.06538,3952.08181
2009,7,OH,industrial,21085,7.08,278.6274,3932.94814
2009,7,OH,residential,4872106,11.49,510.79343,4446.24013
2009,7,OH,transportation,2,11.1,0.25066,2.25783
2009,7,OK,all sectors,1928775,7.36,422.01335,5732.43089
2009,7,OK,commercial,265960,7.4,131.90997,1782.8064
2009,7,OK,industrial,17816,4.84,61.26385,1264.55312
2009,7,OK,residential,1644999,8.52,228.83954,2685.07137
2009,7,OK,transportation,0,0,0,0
2009,7,OR,all sectors,1886067,7.51,310.55353,4136.84229
2009,7,OR,commercial,236417,7.52,113.61618,1510.62954
2009,7,OR,industrial,26412,5.5,61.00848,1109.57507
2009,7,OR,residential,1623180,8.97,135.79561,1514.67894
2009,7,OR,transportation,58,6.8,0.13326,1.95874
2009,7,PA,all sectors,5938887,9.82,1203.75918,12260.29542
2009,7,PA,commercial,679731,9.72,395.65183,4070.19668
2009,7,PA,industrial,27442,6.99,264.41484,3785.1763
2009,7,PA,residential,5231700,12.42,538.18038,4333.03659
2009,7,PA,transportation,14,7.67,5.51214,71.88586
2009,7,RI,all sectors,493314,13.21,89.74921,679.53024
2009,7,RI,commercial,56688,13.14,42.35666,322.31083
2009,7,RI,industrial,2042,9.34,9.21767,98.68395
2009,7,RI,residential,434584,14.77,38.17488,258.53545
2009,7,RI,transportation,0,0,0,0
2009,7,MA,industrial,16196,14.37,196.24889,1365.4678
2009,7,MA,residential,2662948,16.48,267.76236,1624.93231
2009,7,MA,transportation,1,6.25,1.80443,28.89038
2009,7,MI,all sectors,4801759,9.91,827.11215,8348.21739
2009,7,GA,industrial,15877,6.33,162.40967,2564.76642
2009,7,GA,residential,4066263,10.8,696.62961,6452.13595
2009,7,GA,transportation,1,7.91,1.24864,15.77939
2009,7,HI,all sectors,474689,20.06,177.5403,885.24515
2009,7,HI,commercial,60969,20.74,60.93788,293.78202
2009,7,HI,industrial,691,17.07,55.89047,327.35895
2009,7,HI,residential,413029,22.99,60.71195,264.10418
2009,7,HI,transportation,0,0,0,0
2009,7,ID,all sectors,787138,7.06,160.07435,2265.79015
2009,7,ID,commercial,100060,6.88,37.34528,542.769
2009,7,ID,industrial,27456,6.2,63.63133,1026.89948
2009,7,ID,residential,659622,8.49,59.09774,696.12166
2009,7,ID,transportation,0,0,0,0
2009,7,IL,all sectors,5638029,9.17,1114.10397,12148.48865
2009,7,IL,commercial,574203,9.06,404.19723,4460.33778
2009,7,IL,industrial,5914,7.21,254.03173,3523.20281
2009,7,MT,all sectors,573928,7.68,89.23991,1161.47394
2009,7,MT,commercial,100556,8.43,34.07939,404.3744
2009,7,MT,industrial,7907,5.46,23.03484,421.6983
2009,7,LA,residential,1952529,7.99,288.53725,3611.41351
2009,7,LA,transportation,24,10.47,0.09007,0.86019
2009,7,ME,all sectors,788196,12.82,124.3513,970.1999
2009,7,DC,industrial,1,8.18,1.58369,19.36327
2009,7,DC,residential,220654,14.52,28.64412,197.21646
2009,7,DC,transportation,1,13.82,3.84005,27.78538
2009,7,FL,all sectors,9637368,11.47,2579.46828,22495.78864
2009,7,FL,commercial,1124388,10.57,917.39503,8678.47256
2009,7,FL,industrial,20494,9.23,133.67962,1448.37709
2009,7,FL,residential,8492461,12.36,1527.62327,12361.37884
2009,7,FL,transportation,25,10.19,0.77036,7.56016
2009,7,GA,all sectors,4626977,9.34,1260.67141,13490.92456
2009,7,GA,commercial,544836,8.98,400.38349,4458.2428
2009,7,MT,residential,465465,9.58,32.12568,335.40125
2009,7,MT,transportation,0,0,0,0
2009,7,NE,all sectors,1012776,8.32,220.43514,2648.65665
2009,7,NE,commercial,154701,8.08,64.7527,800.97238
2009,7,NE,industrial,58576,6.92,64.99473,939.13608
2009,7,NE,residential,799499,9.98,90.68771,908.5482
2009,7,NE,transportation,0,0,0,0
2009,7,NV,all sectors,1211658,11.5,451.1606,3922.14385
2009,7,NV,commercial,154391,10.61,99.32303,936.53606
2009,7,NV,industrial,3839,10.43,139.46152,1336.87699
2009,7,NV,residential,1053411,12.88,212.27796,1647.8858
2009,7,NV,transportation,17,11.61,0.09811,0.845
2009,7,WV,industrial,12217,5.09,41.81719,820.83812
2009,7,WV,residential,864543,7.9,68.28551,864.78853
2009,7,WV,transportation,1,5.6,0.0103,0.18385
2009,7,WI,all sectors,2935558,9.62,553.08342,5748.46658
2009,7,NH,all sectors,689919,15.38,135.97713,884.36106
2009,7,NH,commercial,92825,14.97,57.00204,380.66698
2009,7,NH,industrial,3195,14.07,21.66324,153.98932
2009,7,NH,residential,593899,16.39,57.31185,349.70476
2009,7,NH,transportation,0,0,0,0
2009,7,NJ,all sectors,3922388,15.91,1117.69571,7026.71168
2009,7,NJ,commercial,480727,15.22,531.17568,3489.37455
2009,7,NJ,industrial,13580,12.07,82.76228,685.51993
2009,7,NJ,residential,3428075,17.71,500.60539,2826.49524
2009,7,NJ,transportation,6,12.45,3.15235,25.32197
2009,7,WI,commercial,337452,9.87,196.63781,1992.20593
2009,7,WI,industrial,5157,7.04,138.28807,1965.53575
2009,7,WI,residential,2592949,12.18,218.15755,1790.7249
2009,7,WI,transportation,0,0,0,0
2009,7,WY,all sectors,324178,6.33,82.40127,1301.41885
2009,7,WY,commercial,59642,7.53,25.86373,343.40368
2009,7,WY,industrial,9316,5.07,38.68757,763.40234
2009,7,WY,residential,255220,9.17,17.84997,194.61283
2009,7,WY,transportation,0,0,0,0
2009,7,MA,all sectors,6989262,15.55,1586.78699,10207.19364
2009,7,MA,commercial,815342,15.1,602.56733,3991.19555
2009,7,MA,industrial,29633,13.55,314.98857,2324.08454
2009,7,MA,residential,6144284,17.31,665.59025,3845.89912
2009,7,MA,transportation,3,7.91,3.64083,46.01443
2009,7,PA,all sectors,17821713,13.79,4393.397,31857.17099
2009,7,PA,commercial,2197642,14.26,2056.84199,14425.93056
2009,7,PA,industrial,49548,8.03,449.73561,5597.35741
2009,7,PA,residential,15574480,16.06,1841.58395,11464.53399
2009,7,PA,transportation,43,12.25,45.23545,369.34903
2009,7,IL,all sectors,21972735,9.21,4329.58398,46987.26221
2009,7,IL,commercial,2389416,9.42,1486.26951,15785.79653
2009,7,IL,industrial,64102,6.86,1031.35993,15041.29477
2009,7,IL,residential,19519209,11.22,1808.34084,16119.39513
2009,7,IL,transportation,8,8.86,3.61369,40.77578
2009,7,MO,all sectors,10480651,8.52,2116.45124,24835.28575
2009,7,MO,commercial,1357359,8.27,718.2327,8683.40907
2009,7,MO,industrial,115326,6.49,435.93075,6718.18009
2009,7,MO,residential,9007964,10.2,962.00579,9430.19558
2009,7,MO,transportation,2,8.05,0.282,3.501
2009,7,FL,all sectors,29277511,10.09,7689.5329,76183.76513
2009,7,FL,commercial,3520949,9.54,2734.81452,28677.39994
2009,7,FL,industrial,79936,6.76,758.32979,11219.59055
2009,7,FL,residential,25676591,11.57,4184.10078,36172.5021
2009,7,FL,transportation,35,10.75,12.2878,114.27254
2009,7,AL,all sectors,9347256,8.41,2468.25308,29340.16209
2009,7,AL,commercial,1326875,9.29,726.63903,7824.65462
2009,7,AL,industrial,26587,5.99,552.3534,9225.44278
